,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25
274,0.446872500802698,0.6102161695892225,-0.38852077518300926,-0.5865312695639355,-0.20661127969604665,1.1590740649558977,-2.4883273534129895,-0.9627325652846123,0.15697296096843422,0.44921872128503426,-0.336254738681072,-0.5098066931908826,1.197246923645228,-0.9822940342546795,0.1704637709965709,0.058984221589597374,0.714609790636618,0.42548993324023027,0.224216404290793,-2.049941278577478,0.4535087125544674,0.19042388992505774,-0.34254920085776497,0.03444101170584135,-0.6582484123338483
895,-0.5331372677397601,-0.2959275402087635,-1.190709431945161,0.6460809376377294,-0.2197437480218142,-1.9835756781146474,0.9824388307289077,-1.3313494413752138,-1.2606441159886557,-2.8087245923576636,0.4673311296456491,-0.5888015666195007,-0.890668133245701,0.5672417068069041,-0.5660097285200234,0.935268755244199,0.6957197008450764,-0.6641127146297134,0.4833206786258894,-0.7680703554643681,-0.4333554411706377,0.13438744187948082,-0.23436602171943766,1.4070992891611132,-0.5090946505735073
69,1.4239538455411669,-1.5008020152621748,0.32478159411011454,1.3355704555367565,1.110911144734433,-0.04991023304116202,0.48253370982118504,0.13931963072955983,-0.32307574267702455,-1.0071949875269783,-0.589915396249933,0.16823054118369438,-0.8093466847948803,-0.3950468521695675,-0.029172699226560628,0.3090468350240348,0.36926377764990465,0.3310389028172135,0.9752005416847661,-1.5058324053306205,0.7475461257864594,0.47993974114827864,1.4137696482912587,-2.161303886302362,0.6603430545626816
291,-1.1869933883057446,-0.912810919296513,-0.9587784561867748,0.3440539215634665,-0.17791787580439816,1.0743330047702437,0.3794053976051097,-0.9355962987624259,-0.4174303819894322,-1.58358838978758,0.4964001177339411,0.41299891213779755,1.1801281737415277,0.6577631761503737,-0.589112132781127,-0.06953228624226938,-0.8978300664256293,2.0750650393485417,0.3483417392461269,-0.4877053729487446,0.26561699317253346,-1.3525086894407223,1.0578141808207961,-0.21406769772786138,0.690472686121513
131,0.6515219913395057,0.6683404887180808,-1.876552706041874,0.08199555641356042,0.5987943895619102,0.7890566873755189,-0.18452535765584954,-0.006521315229458062,-0.7341737987784958,-0.6353623888256293,0.08382662792936094,-1.1896666590903613,0.4097627959594974,0.8970661968871322,-0.20149153394751798,1.2748750412787222,1.4558223221467665,1.4104591452035038,0.4572804046152411,0.7045065398247231,-2.205566057099069,0.6197114459661363,-1.1376856704248166,-0.6243453897132241,-0.6047446645382127
300,0.09901444948725731,0.9154029704849369,1.907490672553268,-1.66871386234613,-0.6537420298069675,0.5990841852948223,-1.2738373251342043,0.8109137726156964,1.2227117928319309,1.8876251206260046,1.0370053243691586,-0.9652140767505479,0.1822802235378697,-0.1546903311345547,-0.5668133178023392,0.7138774440901375,2.060422698444699,-0.2754823151790223,1.1329263873010347,0.25200376120192847,0.3861664979983887,-0.9773641174837107,-0.5224147283775092,0.23873792529135657,0.014694095544366792
424,0.15047449877390098,-0.7956551338258075,-0.0325038930576894,-0.2365373833685352,0.5106006904103135,0.665334534508875,-0.766352609265016,-0.024129110454973405,1.399417926653883,-0.9057972133711476,2.2096055760423776,-1.7794389254234309,0.3323723332239848,0.7410169513364492,0.19495509241218734,-0.28815026242251623,0.18807335699177305,-0.7865720915578501,-1.3115491378986817,-0.851180482447485,-0.6368452142703895,0.830498133985952,0.15763455844094396,-0.5330040818263343,-0.07878840008029991
326,-0.5691481986725339,0.5377681903684838,-0.6385858251450302,-0.9983067752910549,-0.3939866812431204,1.1526481032616924,-0.9984408528767182,0.43494103836789866,0.30638948207341404,0.6230873478890951,-1.217403793496952,0.23985774584929662,-1.1702807063967748,0.3929135105482163,0.04092474872892285,1.5904035685736386,0.8635282425215212,0.46795042213185173,0.5187930174517212,0.17146931759039094,1.9913704184169045,1.6533096371785305,-0.7971135662249808,0.48630999335022157,1.6232566905280539
144,0.9714123576723597,-0.4551717839537639,0.8810621873806654,0.18745938208891083,-0.06433764737916652,1.568518985472554,1.2692556718986205,0.5789098180691342,1.0156278839944708,0.6190831693880101,-0.788047623233008,-0.3755089806394995,1.4338328386598447,0.16333468067753845,-1.18755316677504,1.4617170162571183,0.7798286407550497,0.6569290663420881,0.05245738688944395,-0.3751089949435645,0.2940820387932141,0.5405895418122408,-1.2952586206671208,-0.6560972360056414,-0.49731714635766955
423,0.9578396311082676,0.518871180440122,-3.1704257358780557,0.00161903135694112,0.7014947819247145,0.1386451837100845,-1.1889634195349619,-1.3650217954266353,0.49580502102757085,-0.4884760801103597,-1.0861262991814098,1.592669998282884,0.09781329309330739,0.4734074157124664,0.0340080962281468,0.29094736433948537,1.6043391083085963,-0.8682609615983323,0.4147728907887909,-0.28509425704201397,-1.0461210850625042,0.21060083929764178,-0.7908817916945654,0.01934407081175429,-0.0498801541281177
580,0.3094161851420503,-0.8459630326292517,-0.054254602864147856,1.1400132864007855,-0.44447952987770456,-0.9022382027147666,0.7074872072053618,-0.5153937981154209,-1.7417641123833023,0.8708175518634642,-0.2615672232265353,0.7435106703345966,-0.4278342157178725,-0.8539289145713574,-0.858475891172642,1.1382814448895793,-1.2732554518068595,-0.3447665798736565,0.9706336726114432,0.13631129556366767,-1.2806121453611083,-1.2969126132719826,-0.5643029458106261,-0.6755685285912163,0.37490768630077576
135,0.2110174672026184,1.1033018820165215,-0.5227230205190395,0.1503017614618776,-0.037634702424848364,-1.7101683926566256,0.6060099513456396,0.39913611435207086,0.11422764866203965,-0.7043436905427592,-1.348185422105713,-1.4084612963635597,0.17086543812794186,-2.081929407883722,-0.5449190868089497,1.6964563682900382,-0.056945623721067457,0.743264094022715,-0.36361221221385587,0.3078017688920592,1.7547941819843647,1.0490092258368893,-0.09671311187039239,-1.5566291735239037,-1.280429352496283
450,0.3995845532077593,-0.037741796208600506,-1.1328828133542732,-0.5900566735280575,-1.609287086687434,-0.38698409915769044,0.7565941185064321,0.5106788831660388,0.38595673625863275,0.0630776754292401,1.5692411812847087,-1.6964581544464707,0.21554563500995175,-1.204814340937455,1.0317619044996247,-0.0939523656322844,0.27845878944741026,-0.7522888217614683,-1.4798649055088138,2.2112429502825615,1.2854869497089854,-1.5730085426495004,-1.1705149301289088,-1.2988035540518614,-0.20478525760573577
164,-1.3443460048305518,0.7060669498554304,-0.24251644952602194,-0.09803107127978798,-0.461975597971284,1.176225706758529,-1.1546369488847281,-0.5822670625087771,0.9592533764490382,0.020590177234679142,-1.2843719755091987,0.3017919306528727,-1.0680243758911776,1.972524773046905,-0.66316237580929,1.3824333409054328,0.46426374323579306,0.02002733980403,-0.08107074100802476,0.5679945395242418,0.7641876161355642,-2.313859495606875,0.8546273105507028,-0.512493390880902,-0.8806064597816493
28,-0.918694360920061,-0.5132741367946773,-0.5557204621493641,0.12977573232761952,0.5397907333710997,-0.33058533845833193,-0.40946805857805557,-1.4995960965593678,-1.5458036763256162,-0.6859472539047468,2.466588009341556,0.27448290762842115,0.8729219823572034,0.6045329441009561,0.639020475468985,1.0925008042559785,0.15160806864456286,-1.182569388528646,0.5390425910626099,-0.1091385848457553,1.7631521146499791,0.6974810908111866,1.0959361476075746,0.04180145008551258,-0.015538158736520495
773,0.2066776285391162,0.0765180622437113,-1.178179687334277,-0.7474292532492047,0.9416190135514908,-1.6239178425699672,-0.21188953119824255,-0.7766940529721439,-0.17444393428528215,1.110753172414642,0.7631423007096569,0.7551849738039433,0.12437612230092951,-0.05589646661359551,-0.13362772972677125,-0.0785907959688194,1.3079641925493437,0.9224811702331092,-1.331913110391086,0.5546387081318072,-0.736901352231799,0.432850402519974,-0.129297457035508,1.0844775248572875,-0.4666189681756455
193,-0.05195477090077795,1.27427225873437,1.1234272870957618,-0.3825838427224335,-0.5918760663430924,0.3884246136775064,1.3049626887904189,0.2270288603889453,-0.1135881136210503,0.19286184315019064,-1.0272518875051289,1.5184220306521798,0.6255913025065598,1.3048347633193296,-0.3449831619570674,0.1351762413426691,0.2687757891486415,-1.601181198811573,-0.9249258157192739,0.1871071001250919,-1.841919078931543,0.6769940973750542,0.28134834748957704,0.4202685290565615,0.6069426083866378
388,2.05419384125607,-1.0175847772133757,2.002427467644797,0.8102600443753338,-0.4588768450249969,1.9025582052295598,-0.8550954744092049,-0.642776382899948,0.8601826383951566,0.36022603707742873,2.8652120230859626,0.5413212940082783,2.824220426395203,-2.8500301093171823,-1.4162688593406074,0.5445824007936281,0.725081044447508,-0.9019926494431975,-1.1554517938176596,1.5268126635772652,-0.8859707338977769,-0.3075714171157992,0.14782073903652695,-1.0006293724832407,-1.2060223714081189
852,-1.4575514994649306,-1.8751724696457446,-1.3200225112207058,-0.1601327955666404,1.3404504460231446,-0.31905393566661816,-1.4063174636718339,0.31917451041918043,0.11502607914741717,-0.03703679704841202,-0.796025856803489,-0.42930222451725997,0.02131164867194222,0.7600559636896026,-0.7521564055905832,0.08243975293450329,0.21319662823768915,1.0760071385985983,0.6713400764504657,-0.7519693317388191,-1.5047203740310022,-0.6117690909052854,-0.30920907704986345,-0.692420979873856,-0.08310557262869477
169,0.180321249177299,-2.933770647229477,1.0288491536095945,0.35367937589104814,0.7159171404855652,0.5340629563169517,0.47781415292065516,-0.20388346897985454,1.3354530617017426,-1.3322445867634454,-0.08259032541651207,-1.2174993262158662,1.0876069851989536,0.6291352982577835,-1.4481247752768684,-1.5234420581356198,-0.41271927919476437,0.03211545543232061,0.7167276477173428,-1.7227224815653555,-0.5649515266552204,-0.43175117503112775,0.6685626163371267,-1.291807453667116,1.4769220222146995
705,1.328194141849058,0.9278401280812372,-1.0469109826819396,0.26859227886325693,-0.643518230380143,1.0725073373098022,-0.7567950885694608,2.165002344901084,0.0570131248970845,1.185704154662997,-0.3649527295428853,0.7189533106650667,-1.0448091940210336,-0.32267983884213575,0.45588777208160763,-0.25083301645504735,0.5078357562896237,-0.8392096673390064,1.5284684264125317,0.538296079049633,1.5013336519554867,0.5366527525272862,0.5562300094006599,0.9960476858058164,-1.4218106667418438
140,-0.8282057056592972,1.4776928730321528,0.07123139745901451,-1.1162901703011392,-2.227799557336582,0.14853101564150475,2.0711713025331107,-0.6792903196276054,-0.28576471603635617,-0.5385264535684786,-1.1550298404080184,1.5151763934435558,-0.9968670947568703,-1.547278551246919,0.26682617108038714,-1.2094224538918343,0.20444517052317407,0.7599128431764837,0.2749307810700873,-0.3226764649999652,-0.5221301862257478,-0.9041388431014801,0.31530962677059116,-0.1251749202948624,-1.7406794364873834
173,0.7070323596107849,0.7864062119958165,-0.09752538374562343,-2.83303029014274,0.23160747416809183,-0.6075687917795559,-0.7404901063321585,-0.3397590076475238,-0.5595462852894689,0.9524781569528054,1.5681824295273261,-0.8108939362002497,0.9386400226789446,0.2984518139814398,-1.0079116954282061,-0.7825985974185891,0.7605061195841426,1.447796418457866,1.359189494164025,-1.742947530486665,0.15140304795173262,0.3278110735741233,2.084712921231016,0.36681404328544226,0.8648244384910113
6,-0.025026958745143917,-1.3118362323501596,-0.6680904536430488,-0.30522470435466764,0.010352619843380607,0.5296927543567308,-0.8984679817910373,0.5578103063518622,-1.0651136630753726,-0.17495975669540864,-0.07049877805909122,-0.7557451594928447,0.06447441481012024,1.085895565831578,1.3902075490173134,0.4746982328799528,-0.186971302985446,0.4865016438262019,-0.6095122021592831,0.056649924897107164,-0.009118996644203544,0.9920423495365228,0.8177662992002871,0.5365098435704035,0.028181157369128247
745,-2.123378538398228,-0.7795444753593765,-0.21997008667302992,1.519019572530981,-0.6729872191652566,-1.5436305218736848,-0.9381798512212423,0.5177578157088407,0.4014668584815456,-0.19681112309762697,0.9674294191540579,-1.2673369659665712,0.7107740251751941,0.2710342528612446,0.1484636815468889,-0.7360652185406498,0.42458509604714495,0.9084142390861619,0.011168009506327682,-0.32158768442570723,-0.8959470035887789,1.6346055117612015,0.3066197869819221,-0.6693560962502948,0.35716258570127063
478,0.023195978557374822,-0.6994145401232875,0.7396754681178337,0.10285857793233408,-2.1779677321946878,0.23962751823899794,-0.5864151488887734,-1.3307051313309262,0.1616985267047529,-2.2494324542007638,0.7330542814659985,0.6087355891244169,0.31149085879778987,1.6845248346034518,-1.5125289652988756,0.8422973270139027,-1.4110568310660818,-1.8927621775900518,0.14934191105988046,0.803154742614022,-0.9087696708079733,2.571995317494969,1.3510157524870003,-0.5571305725722312,-0.6197721282538776
73,1.0028097519551404,1.8838110311848022,-0.0865461606806029,0.6868469770637194,0.3582345940144528,-0.9234292057213925,-0.06695889031524577,-1.364033164839314,-0.4769758599540591,1.6627772891794692,-2.2816620724205774,1.3010966934656216,-0.39030414911169925,0.38785754341559575,-0.3294411047248347,0.8205768116689474,0.19144204734460896,-1.1118507066640289,0.6957457924726428,0.00692472104371437,-0.2596779635075291,1.090979027619465,1.6858701522215231,-1.066363075384819,0.2775246844762952
910,0.7376067644769629,-0.15058833940863453,0.8388708606780273,-0.023803708095732967,0.051243511653020504,-0.7168266079081144,-0.9135998256030627,-0.6108380022781855,-0.13655710920313543,1.236848707354141,-0.11887876313981743,1.5500788239610925,0.7689915363449175,-0.49260287110232015,0.17078414760020774,1.1025269564560145,0.28221775497064283,-2.2595533126555916,-0.9317667088462365,-1.408663267758591,-1.1872204097428893,-1.166713272731042,1.9801963416895896,-0.9130597380603075,0.41069531377752816
813,-0.18487517719459123,-1.5492024451478383,0.995302900529223,1.1932422751414316,0.9403696886232976,1.9725799044469323,-1.7577874239420725,2.27409356914324,1.5042129006852296,-0.3056320547856803,-0.7962901889920904,0.049591827661585874,-0.4281453309928047,2.0403465989064893,-0.6299700318556897,-0.40451508464169533,0.3066969420298376,0.14601060977572694,-0.28121246228828845,-0.014944079421074246,-1.4572992875838315,0.8147307216216817,-0.7697070992378554,0.40787905089749094,0.5705847001198596
238,-0.14170872170182425,2.9928105700606413,0.4672522151827898,0.7226748248882985,-1.7681310327067183,1.2638559390963884,-0.3860025756494393,-0.022030072516940464,1.745858970273136,-0.5044226832971694,0.2625028908518338,-1.5198927996189848,-0.470755099124782,0.43594762971547235,0.7907593122325293,-0.7619412381350837,-0.11359216170196468,-0.7841638583598328,-0.7532037815909708,-0.5434204297765169,-1.0359619286066395,-0.5442961463142919,0.8778260312391258,0.9262574910843923,0.18209824581586204
145,-0.48633387724302024,-0.5726082756051067,-0.8126057604756063,1.7960442082661843,-0.8402517646186641,0.34788253120223395,0.972052012923891,-0.7446649024149137,0.8566918703252376,0.8431503725964913,-1.6541460305732973,0.20862728048564805,-2.0053123968160627,-0.3050755391022553,-0.7957550770614096,1.2168597091290014,1.2635130428331494,0.5240350173448559,-1.3301895155535037,-0.4777037159744287,0.8403421802267712,-0.9529682593324047,-1.0524259602426724,1.846603072081053,-0.7312129895363679
792,0.9126023140297436,0.5951573238847284,1.733441339384263,-0.34072077153208186,-0.6119130526418207,-0.6763158635773625,0.6673831031405686,-1.0399681516170514,2.448812305740227,0.06404884501770187,-2.0824719767026716,-0.9067289653500941,-2.2301302529146136,-0.2925161935493418,0.11784432614130065,0.6709926520889239,-0.5560525574794034,1.3534350629077507,0.45583767838814,-0.9739670442491007,0.5446125041840371,0.23419415149820536,0.8986278667304854,0.435946323899337,-0.1923031842816272
234,0.23513529936618852,-1.0504376287559674,0.1540318416835874,-0.10346278984692345,-0.5209685512310958,1.1535028497815438,-0.6973642279161708,0.4403539938779136,0.8461184692959337,1.1361913746425423,1.1625736681878402,0.3590550934803667,0.16648527257714707,0.7775960617922721,-0.2671374859417547,-1.4587583925306935,0.04189592115427648,0.435546318992364,-0.4895706470306716,2.6366691419455885,-0.5289163791046552,-0.08269774501839869,-1.98468794144591,1.3342291941726905,1.1381503309676184
220,-1.0757366484416113,0.6098800471904189,-0.7907709190853537,0.794923113875559,-0.31093751635109385,0.011862679180784205,1.2608495199993097,-0.7360636534685142,-0.03992646337336377,-0.4033797459686826,-0.9807880084135592,-1.485186162699932,1.6797473822215292,-0.44027463685080354,-2.1200872151201744,-0.528998414203127,1.0581700938241017,0.7399440513793163,1.3491351051134295,0.4705098473785568,0.08797354712916895,1.0159372235635562,-0.43145564455988483,-2.049474485669681,0.6166639764711183
923,-0.4806479414882414,0.5193587456378881,1.0287689914234805,-0.5894523999387185,-0.13418021067692457,-0.43615544150748503,0.20165290512925463,-1.4042395662615887,1.6733639461525236,0.2483251425158822,-0.25762048551099404,0.07811773523601635,0.6891644570743356,-1.0736886589177526,-0.03989438375171192,0.08108254290082371,0.8168370114309812,-0.06963345330010817,-1.58242797402364,-1.3805987058996512,0.04607922163315134,0.5016850451687882,2.5393816227828614,0.40023585552677515,-1.0299722747769358
500,0.44174673637755724,-1.3208783553773176,-0.8607291633953384,0.0011099446872931465,2.2314989110277486,-0.6011265526688468,-0.9667018907026598,1.2445651603552557,0.7714017949037666,0.166655817359844,1.1659165202552229,1.180989905305672,-1.4947561464496442,-2.3140440660001054,-1.580603940809169,1.6734418856229851,0.4928839718518698,-1.6667634067891977,-1.5444338482482443,0.8336032048373484,0.10291739052323721,0.6723893376113824,1.2270345970488723,0.40327456303717174,-0.796064137720634
132,0.15143376016071822,0.33814032535793165,-0.00541133465270806,-0.8975890047568621,-1.053930847855222,-0.2891204271668269,-0.6186299507467191,-2.293662022370661,-1.7869675655509722,0.004210520875785671,0.8253075172403137,0.5403741309310379,-0.3846301320712339,1.429774859514874,0.7946783230451239,0.582828069456139,-0.2561659062458337,-0.2652238654505343,-0.6998149436579741,-0.2874302082262078,1.8926537083371138,1.167390678701151,1.401069355627171,-0.8466048423882574,0.35397688506367536
990,-0.3300527352440008,0.9462436716153141,-0.14342321645892908,-0.19860215535348436,0.819973642346786,0.1345832848122468,-0.8463469915126599,1.1475206166322423,-0.6880821265803181,0.06429487858758168,1.3114808189602951,0.9468614616461799,0.5002383506982397,-1.2630353535770662,0.9248262123767372,-0.48512994209987004,-0.21048803053703335,-1.1414157922272192,-0.9899153130235488,0.684104990934741,-0.4626447418812982,-0.03265590374030994,1.554962727725765,-0.7472173084867436,1.2366197421429752
774,2.440923965456535,-0.8652090538522469,1.1289567351829475,-0.5179672992165097,-0.013862134504271355,1.3458750031777167,0.24527693221760752,0.8564598131487865,-0.76825532039177,1.988884638754853,0.6184623923882185,-0.5893365645851804,0.5888319515419477,0.16151349923840733,1.1794244681404278,-0.43212104312941974,-1.0034654257992905,0.7859740988654604,-1.785741281946263,-1.4824765153636426,-0.2858722549791206,-0.20025382681277568,-0.8386236735995307,0.23422041359956,-1.1219681199494154
185,-1.4359095238685275,-0.1581538443723203,1.0651719657143865,2.3079162506161106,1.0126374096440718,1.7031726099180378,0.3076126681891964,-2.132595626154836,3.2430929695947333,-0.9163209190734197,-1.6380290574360168,-0.8369207037962799,-0.6220348055543814,0.4240668615184512,0.2810092502818063,0.03944704824073949,-0.10633700253131496,-1.7863754653546866,-0.18144906924751675,0.9955815140020298,1.3522026788671444,1.4526167454861794,-1.3158158164275071,-0.14037505890533644,-0.524567013767051
41,-0.027983992670794922,-1.620094339195057,-1.3412098118670472,0.894657451692005,-0.7471162610326202,0.7443146423626893,-0.6499442953076904,-0.726992992618417,0.34183032184610596,0.7711919053297392,0.6389230223745517,1.413372924685207,1.744311252423273,-0.1732786482934271,-0.8345148555721418,-0.00800004827628134,-0.2624968604607547,0.2174206424362958,0.7963100828535359,-0.8110052394638876,-1.0735434435238893,-0.2903718440159333,0.0885034738178818,-0.2542156502880655,0.3204616215115825
696,-1.5330015786034301,-1.080252561578079,0.31725858127898193,-0.7090341115287021,1.6391321279295334,-0.11111271407271618,1.8218953159260207,0.9348016626956545,1.41474533796822,0.7894987596500425,-0.31515830631527364,-1.0541054369956855,-1.007030864852526,1.1345383310080746,-0.8826788221605966,1.8544309005166413,-1.2714536994278176,0.38497098131969715,0.33612290294557223,-0.12193041358199798,-0.7221591615216957,-1.749162801858082,-0.9561680602506695,-2.058680686205292,-0.8580870493455784
108,0.6967929604960715,-0.09684566095178475,-0.10223420988301203,-0.5938559901174687,-0.7649603531086354,1.469643886658424,2.0551927425907137,-0.43445019964844644,-1.2845888314176803,-0.2834759915543116,-0.17702945591481717,-0.7198135509932705,-0.30184589415275553,0.044948957020710126,-0.03982057611509975,0.6686297581325897,0.09851222107969118,0.20732583419364153,1.1068536244725686,0.8926644189355497,0.3939632237346047,-0.4594603903752102,0.20541269721866062,0.4017256377261605,-0.8748412772332184
588,-1.0254698443982604,0.794544798213313,-1.098695815068532,1.624191327722064,-1.662027378010535,-0.5049782350072989,0.25481921834699817,0.5195028141934261,0.5064103413791373,0.7550277935196478,-1.1188465181313738,0.9858517790015056,1.3276978629316667,0.4834947019642914,0.4995007969689037,0.7803955945851848,-0.9876583295984417,1.2901600237659931,-0.3112652143043535,-0.6822389947743331,-0.09912051915662319,0.5702527235436246,1.8338247289999745,-1.4129175994148724,1.7160759463985173
56,-0.9376077796473099,1.8511540620191151,1.1617832013557894,1.1142180702793143,0.29941193801748717,0.6687974658652647,0.6449549840273966,0.7105140871218615,0.5243372855760459,1.10227652658535,0.21006361295742812,1.7934649248771786,0.538229311830416,-0.19545965738642843,-0.5136490154488385,-1.362600279749463,0.3113935010780726,0.20565466592971773,0.4018846631275464,1.164733042113315,-1.0328144095081981,0.07778434197711431,0.5914325993210678,-0.2413010217013114,-0.6375679253228755
405,-1.5482616682308352,1.5329782475310847,1.8379420299922753,-0.6070771913756997,0.13822523650184043,-1.0001389212399567,1.638281183136422,0.585070202458372,0.8719934654268633,-0.24872342408253253,1.0833921435833522,0.8349894273785858,-0.8790162689504512,-0.7155444197585275,0.5878351218657896,0.5374620867252017,-0.8796738134146368,1.3229733083455433,-0.5891790496976468,0.5512833327755875,-0.16557897256759446,0.42214369219526265,0.7760873728625646,0.8498203653189064,-0.04462762306644215
442,1.0982358035234265,-0.8208389588502913,-0.6337886457778004,0.906343235397152,-0.29409430838863376,-0.4020493002747899,2.307688227735451,0.818313736319962,0.44075675443876416,-0.540763354977222,0.7451868818938278,-0.6367305591080572,-2.6055767556885328,-0.05169793937523165,-0.5310591703786757,-0.6873544343582936,-0.8012203598128833,1.4832588848565909,0.2106354452150584,0.4562033191517433,-0.3181426326614269,-0.4121611450482139,-2.370885373306438,0.17382352524484837,-0.7436999169051833
757,1.472670675750982,0.9965705105794472,0.2522403964266774,0.6404797952008238,-0.39247110606087293,0.08520944963390106,0.8691545924968965,-1.6394841625254342,-0.46649537922819795,0.21471318317052634,-2.9911359709007233,1.5781180575621845,-1.6304732437151401,0.9553005582377528,-0.22954865536034708,0.8760467925297942,0.32405702822156063,-0.18689615816198485,-0.19050310599781134,-1.1476913898156673,-0.8892408282283243,-0.11622904312195817,-0.6039806259692295,0.9854496856152184,-0.4555395260238707
997,-0.7465633522699111,0.9764977027728893,-1.051547558340161,-1.0563081304757531,-0.12715602945673044,0.2594199912631591,0.10507597120829498,0.9944144200902384,-2.038446524882173,-0.05158125721557804,-0.6238402486872604,-0.7718903751859546,1.024773800665011,2.0540955829236434,0.5673304769866295,0.4594750589690091,0.3296335328077915,-0.27695909422716564,0.16387140173645573,-0.9117822876686418,-1.007962234913638,-0.9777544010420485,0.4182150782661971,-0.8850286322627987,-1.5050658569037048
24,-0.125819351548333,-0.8664477699523984,0.21930891313205408,0.405850266692899,-0.15350069556978385,0.690700889348637,-0.5492386533125753,-1.308684130989139,0.9067842666754293,-0.7228347951782497,0.14268841220163028,-2.17554877698757,0.45963731807481595,-0.4908064664964202,-0.8489046563704645,-1.1309873884855863,-0.7974854973437886,1.6037018554669304,-0.069851868183643,0.3805203053163029,-1.129667459310537,0.0352953907452159,-1.0730913283626153,-0.9928687053786982,-0.24707943680771946
467,1.3142265757035791,-0.030263057596985755,0.021888821164834777,-1.7240618108680354,1.4678504449973098,-0.20435572664564833,0.1255485866511483,0.6072890151016929,2.598822900074582,0.8100272385061165,-0.2904414820111494,-0.7248610838000522,0.8157544866520694,-1.4072934434924025,-1.0259648174807778,-1.2981039036871578,1.1665283362210033,0.4441451710872574,0.6938234538591022,0.8913439016052467,2.3176367886738785,0.31695200698411535,0.7132662507965424,0.054051662846000936,-0.9560585516833945
539,-1.3142850978081202,-0.3834179419689318,0.2744683356365649,-0.7283292684217407,0.4718699478766758,0.20785323813764608,-0.8839229498283454,0.48923401355003554,-0.32763343730996075,-2.4301223757273562,-0.04504447845515359,-0.3657807453020064,-1.3555418611641263,0.6706871707262329,0.5721731310374635,-2.3559189249323222,-0.9204887877395782,-0.6567103997764666,0.7681941281058479,0.8500363951895699,0.5063867472328947,-1.196515048150933,-0.30462264835473557,-0.07158569289387905,0.1430849370279944
531,0.3074035697196884,2.0979393391324312,-2.0362205028559366,0.032407013340136216,-0.5966290586117302,-0.5460417988167212,0.7158727446909595,1.195480650825479,-0.5256309339853844,-0.24907184465304072,-1.0921212003485672,-1.6728939013115742,0.9944473755089074,0.5914421517518549,0.2766007655111807,0.6802203604766911,0.22327083592026087,0.1353383478922909,-0.6724855960063362,-1.7422216926352752,-0.3240681752089702,0.047493468251642953,-0.8246122504347609,0.4042128652773321,0.2270344788648889
618,1.38238274568994,0.8616488623231527,0.2991956221800896,-1.4220753274258267,0.3560324671271402,-0.8840363742048806,-1.497858674779467,2.839622914807913,0.6935176642254062,-1.0937684002255086,0.6939832403270371,0.7171699746132896,2.133645604681897,1.0284790091901104,0.8741698718964994,0.15319314055807765,0.3064563206495689,-0.9724037396106213,0.5858172974674507,-0.2597473833983092,-0.7988988980931305,-0.18331684202330392,-0.6665562312330459,-0.5643604246840334,-0.5391106607016489
694,-0.30777823495300083,0.27902152577033923,0.3686733088729012,0.1866091231563581,-0.0952955323869521,-1.0265152994110602,0.04643654815614881,1.5774532797634744,0.6078965097165392,0.028744822934817487,0.132969674146876,1.2784518626072987,1.1950466289248425,0.6454841811410754,0.24938368371075526,2.16325472330546,0.19408999289830758,-0.7001208149391732,-0.44643361455052827,1.073631749859772,0.7462535660272207,-0.3933388123273607,0.21915032766393897,0.19109906801990334,-1.3598561409799192
926,-1.0414312698645425,-0.8170954586402323,0.0021184210174724715,0.9390291574991455,0.05135875880268002,0.25223147991929806,-0.16295631080584103,2.014113723359744,0.18867044750999853,-1.2561552745073867,1.5489179534182032,-0.04454486424478854,-1.9500779265243806,-1.56410176347928,0.7179313858226648,0.22481673669147476,2.7431128724637457,1.486159237018532,0.6209975658727354,-0.7153375690946667,0.24191498432149858,-0.21469454738683721,-0.8124698322923339,-2.6266847559986117,0.06318366880775604
338,0.23328758155737933,-0.6458489882940185,1.311602029723922,0.8216157522371632,-0.4416901044284806,2.239965192231448,2.22815443334965,-0.09976027531426664,-1.726803202706756,-0.7316332651872413,-1.8316512287136264,0.19392194648153552,-0.13609645868164935,0.943768784799322,2.024028536379257,0.9245778658628506,-0.005722840904920714,-0.901103286984357,-2.3480683971008265,-0.20486063427138504,0.33521834621737173,-0.8459336401029685,-0.16112748668600121,-0.3707964337995265,-0.16252796467625671
51,-0.822002520114908,0.5242025730471778,1.411105009112135,-1.0573045875313134,1.0917634909166438,0.043184176216772716,2.303784309217493,0.6819811693226466,-1.9541502403288409,-0.933634216589443,0.050707253863674355,-1.0614976412061874,-0.2550217387812019,-0.7260041032460013,0.36939486101994184,-0.623914201844913,0.14727985576747896,0.23779736313905933,-0.1580940368591912,0.861418359876257,-1.5939125266840073,-0.39613472036556435,-0.38789382493422025,0.2524287572157801,0.5390941042551023
