,price
20638,1908.0
9085,2812.0
30973,1035.0
28306,8168.0
213,759.0
24877,3217.0
47261,9618.0
4174,4968.0
6341,3448.0
5414,6694.0
15097,3062.0
28598,2757.0
44794,12985.0
1117,1153.0
34303,2760.0
43015,3504.0
10696,5622.0
32684,11923.0
3204,6208.0
10569,5797.0
19000,1812.0
4525,1174.0
39688,3595.0
514,2800.0
16552,470.0
50280,4805.0
2584,6145.0
44803,4475.0
42007,552.0
2425,5358.0
31702,612.0
9875,2717.0
35325,1061.0
24429,4241.0
915,4697.0
22825,6458.0
46684,1868.0
23379,4751.0
50333,11205.0
14945,1046.0
24943,14208.0
32289,4014.0
5634,874.0
27612,12467.0
14590,8662.0
21081,1633.0
27136,1076.0
19716,8891.0
31154,2878.0
47799,2021.0
8662,2321.0
44853,3276.0
5132,478.0
41119,1223.0
24347,567.0
46189,2674.0
15622,4320.0
19099,863.0
35412,4304.0
6422,8602.0
21517,1090.0
8511,18489.0
51493,10757.0
45845,3641.0
21216,548.0
26360,1605.0
16699,1362.0
49607,18710.0
2918,1783.0
26908,1244.0
15268,694.0
5554,802.0
13159,2891.0
50626,4188.0
22894,1857.0
2533,11416.0
16401,2812.0
6460,665.0
45357,1082.0
37731,4579.0
33931,1629.0
20004,893.0
9477,2709.0
668,5190.0
21145,810.0
34658,5050.0
22859,4377.0
51076,694.0
38184,5880.0
22716,4986.0
26037,15804.0
38544,711.0
12127,853.0
35381,12531.0
21332,593.0
4590,5016.0
42958,7527.0
13078,564.0
50255,1437.0
10879,945.0
10468,7059.0
36144,1173.0
26178,5231.0
29907,6894.0
35058,11217.0
26402,612.0
13405,1351.0
11816,810.0
36973,1018.0
12799,1187.0
16681,1357.0
8487,1884.0
27864,2657.0
2497,9710.0
16634,5632.0
42018,6646.0
8518,3903.0
3103,9428.0
23245,684.0
27844,2379.0
12256,586.0
35583,802.0
900,2337.0
8813,489.0
37734,1142.0
24670,1043.0
15547,991.0
16394,959.0
41204,5418.0
18207,2295.0
52242,3886.0
36280,7190.0
30491,7685.0
46494,1443.0
6292,868.0
26266,4368.0
46610,5364.0
20767,10830.0
28764,16520.0
14264,558.0
19957,2657.0
7885,2720.0
1650,769.0
17103,1016.0
140,1884.0
51173,2511.0
34138,8396.0
38740,557.0
33406,1781.0
27168,5231.0
13743,13109.0
1768,6399.0
42577,2078.0
31114,2965.0
18340,4052.0
49186,491.0
16548,5338.0
29053,2165.0
38159,1013.0
31538,1140.0
52204,6397.0
24901,12787.0
26403,10134.0
40689,1040.0
38631,497.0
24228,4932.0
15260,3816.0
23771,1882.0
5588,6442.0
13554,9141.0
7047,1076.0
51404,9796.0
46000,1308.0
35018,1409.0
36097,4484.0
21197,544.0
31211,10847.0
13388,6350.0
47274,673.0
27681,911.0
31906,1080.0
46006,5219.0
15672,2300.0
33857,2633.0
16505,1410.0
4577,893.0
16906,1264.0
1148,3977.0
19931,1436.0
3459,1349.0
16837,3954.0
15180,1337.0
18760,932.0
31081,7616.0
14280,2239.0
11318,651.0
28203,756.0
14927,7594.0
16104,17752.0
49055,778.0
28698,2674.0
12116,7072.0
10517,982.0
44054,7903.0
18877,3774.0
45891,5412.0
21775,2016.0
17307,5902.0
30184,3205.0
44465,9694.0
8138,2787.0
2937,5260.0
14120,3136.0
3559,1062.0
3528,912.0
18541,1828.0
15988,1846.0
48204,813.0
10982,1774.0
34805,517.0
21581,7187.0
20481,12265.0
51715,980.0
28396,1342.0
50086,9450.0
29157,471.0
22201,1577.0
18859,3803.0
36092,8698.0
15454,4349.0
25677,1915.0
23191,8056.0
6258,1664.0
15705,5225.0
21497,684.0
27731,2777.0
520,8758.0
49341,432.0
52293,4683.0
32359,864.0
47930,903.0
31993,1653.0
18763,2905.0
34849,828.0
53869,10724.0
26281,948.0
32693,984.0
1517,3754.0
14353,603.0
38468,1609.0
26430,3629.0
17501,5946.0
53871,1637.0
35738,595.0
44320,628.0
53322,1002.0
4749,2349.0
11857,1932.0
2878,4311.0
37898,2958.0
348,12311.0
4847,2085.0
3469,828.0
42060,863.0
17590,6108.0
3706,10685.0
40739,1586.0
32170,1641.0
37938,4828.0
16598,758.0
3634,2304.0
49746,11323.0
37280,2946.0
14420,7950.0
25320,1007.0
1664,6557.0
14186,11041.0
13836,6996.0
34113,648.0
2842,16519.0
21266,689.0
18507,2662.0
46400,6300.0
1450,6156.0
52266,756.0
49089,7703.0
17742,1170.0
32661,604.0
2242,489.0
37554,4128.0
44933,906.0
38849,5116.0
35873,12988.0
4628,6124.0
4343,2343.0
23982,7589.0
29567,1229.0
26556,1407.0
15137,6342.0
19500,1175.0
45696,8693.0
44726,477.0
5807,3699.0
25391,3595.0
7137,1063.0
10290,4109.0
36842,4566.0
27318,425.0
41211,4077.0
13693,5006.0
38685,1340.0
43679,2491.0
513,2440.0
28751,770.0
1101,8176.0
37714,2143.0
47801,9802.0
50226,1228.0
10795,1788.0
50271,4315.0
47438,11709.0
15713,4586.0
51513,982.0
36344,1424.0
18568,14014.0
13169,1080.0
30420,4467.0
26106,726.0
38135,473.0
47955,730.0
39658,1257.0
5390,1026.0
44075,6773.0
5737,1758.0
33918,4267.0
25804,645.0
12503,706.0
49814,561.0
12535,1133.0
22945,3089.0
21010,11757.0
40547,2515.0
26608,4673.0
37274,983.0
12596,1741.0
25458,1316.0
42647,6586.0
36226,4858.0
31354,2699.0
4282,3048.0
8542,864.0
38723,591.0
34992,965.0
28388,1915.0
41742,1337.0
21906,2276.0
21405,5497.0
22049,1735.0
3984,4052.0
7185,1947.0
35385,589.0
32105,552.0
35305,2042.0
25217,10567.0
14807,18729.0
41933,6626.0
53834,1406.0
401,1717.0
45944,952.0
46748,14975.0
13638,2319.0
40322,4788.0
50785,729.0
20930,1066.0
12480,5363.0
34394,1111.0
14149,1728.0
19774,599.0
21060,707.0
45062,7697.0
46076,1732.0
25210,1814.0
44458,4092.0
46181,5227.0
35785,3590.0
9498,742.0
29900,1099.0
30870,895.0
51170,2490.0
19069,1095.0
8710,899.0
28224,640.0
31144,5858.0
48502,608.0
41186,1021.0
46590,2051.0
41744,461.0
34065,3153.0
7871,4836.0
18005,2772.0
50910,5357.0
7828,3959.0
30799,6675.0
49577,1389.0
32697,554.0
19188,5592.0
11176,1397.0
8846,2316.0
37748,648.0
8025,10727.0
29874,1237.0
35968,936.0
3144,2230.0
34031,784.0
30415,9770.0
52850,9253.0
12904,1053.0
48987,555.0
23835,3740.0
18884,1124.0
3740,3208.0
46597,7162.0
23593,1629.0
2130,463.0
28601,666.0
32721,2410.0
6983,2946.0
52720,668.0
33786,3717.0
35855,2479.0
8771,802.0
17339,653.0
41631,5169.0
35120,1581.0
36530,1153.0
27809,4381.0
23394,996.0
26117,977.0
40448,1985.0
47336,4131.0
46144,3195.0
40900,3990.0
28381,9971.0
43680,5033.0
12494,9070.0
19398,1013.0
37143,6854.0
34519,921.0
46580,461.0
44127,1617.0
9962,1064.0
24759,1743.0
47233,3576.0
23657,895.0
16069,8162.0
42568,17235.0
13992,3540.0
22288,1370.0
1836,1084.0
14983,2797.0
22501,2655.0
37932,3011.0
8175,5689.0
39746,2397.0
5047,912.0
52493,14660.0
13593,594.0
34014,1436.0
1604,10221.0
44627,666.0
21799,2797.0
38584,5101.0
15676,5269.0
41481,4944.0
12156,4309.0
39496,6922.0
19305,2061.0
1475,8610.0
30149,917.0
41353,765.0
1145,1882.0
24039,670.0
15894,4210.0
53607,4897.0
10906,5573.0
1235,9645.0
47948,1314.0
4907,3801.0
25691,1452.0
9660,2427.0
4545,2331.0
5006,5622.0
6694,3230.0
18725,7906.0
48850,473.0
18202,720.0
38451,13250.0
31057,2321.0
42452,9698.0
22246,1788.0
40405,1950.0
40824,621.0
35619,1157.0
43500,5373.0
23890,1107.0
679,1358.0
30952,5489.0
44213,2353.0
11177,449.0
19752,4068.0
28329,16395.0
4848,11428.0
34422,3562.0
52461,589.0
39047,3253.0
18305,1131.0
20699,5644.0
46572,1889.0
18851,1007.0
38795,11839.0
31442,10342.0
3268,698.0
25814,2522.0
2873,4249.0
41176,540.0
10884,8408.0
41497,4157.0
41586,8678.0
45081,928.0
51622,4305.0
45188,2111.0
3135,630.0
16056,11519.0
11490,579.0
101,1443.0
31201,6099.0
42187,6397.0
24936,2952.0
19196,3082.0
12152,9333.0
63,3602.0
18791,2285.0
2604,3300.0
36470,1076.0
9787,681.0
53694,629.0
25572,3855.0
13837,936.0
42119,6416.0
5224,15948.0
48160,491.0
27921,8299.0
26416,1931.0
40532,2631.0
45260,886.0
4391,507.0
25119,462.0
44955,700.0
22644,1421.0
5138,625.0
22847,14719.0
11754,2437.0
46591,3601.0
3012,4413.0
22771,516.0
11363,8518.0
7575,4284.0
18134,8093.0
42091,1670.0
32417,7481.0
45712,1148.0
7107,1051.0
46802,3534.0
48616,6909.0
43928,1814.0
44730,8910.0
26830,4328.0
38833,11560.0
9302,4284.0
32297,2741.0
36257,2930.0
34367,2889.0
52939,1772.0
30611,743.0
9333,6651.0
49584,4036.0
43268,7815.0
45404,15140.0
35741,4966.0
48440,17006.0
25374,6469.0
1569,540.0
31243,6477.0
42523,6249.0
1715,2926.0
18997,1103.0
44821,516.0
43952,972.0
26264,756.0
52559,768.0
13096,4679.0
34990,2386.0
1206,2079.0
572,489.0
47015,3075.0
45567,10618.0
41893,10669.0
45656,5082.0
47631,3370.0
18267,11019.0
11389,1778.0
795,5358.0
40781,758.0
2157,2298.0
5673,745.0
51382,5525.0
34005,882.0
39671,8058.0
22901,605.0
13302,4730.0
20535,4192.0
29199,2480.0
37063,839.0
5417,550.0
6445,5560.0
3417,1612.0
40501,3555.0
53825,1400.0
22238,905.0
24688,2458.0
38002,1787.0
36267,2769.0
15508,1939.0
15139,11565.0
16486,1786.0
17355,779.0
43519,4049.0
21880,491.0
42461,6121.0
22016,3604.0
12545,1580.0
7051,982.0
21047,4304.0
33083,764.0
4953,1944.0
47922,10659.0
42142,4974.0
52790,1395.0
18416,536.0
42835,15185.0
4612,4884.0
38581,4547.0
51790,6846.0
40301,900.0
53099,1806.0
30176,6825.0
41648,10558.0
41681,1800.0
39914,2719.0
26511,7326.0
1220,652.0
9198,1593.0
33010,11155.0
52176,7812.0
42825,2083.0
25309,1227.0
42549,984.0
6011,776.0
7050,780.0
19509,2803.0
50318,2846.0
23361,15254.0
43603,4454.0
2481,8951.0
49831,6177.0
27942,658.0
36328,1177.0
10076,1024.0
44734,7639.0
21215,2925.0
11507,863.0
142,12832.0
1056,10351.0
49931,12226.0
23651,1207.0
26607,472.0
17747,660.0
22598,690.0
12035,1332.0
3179,880.0
37499,729.0
52240,1002.0
33410,394.0
4101,5723.0
30680,6994.0
9361,551.0
29752,11913.0
24906,4193.0
44411,4320.0
38182,1000.0
42074,5331.0
48936,683.0
33177,753.0
22454,3427.0
2090,972.0
15314,4838.0
41711,1753.0
41205,14949.0
23435,2705.0
14790,1441.0
18167,17485.0
17181,1919.0
3901,1033.0
27638,780.0
23757,2482.0
42200,2016.0
30578,16709.0
25928,509.0
48314,2032.0
42887,3755.0
29056,745.0
49193,495.0
53454,1380.0
22012,11129.0
22618,3284.0
613,4612.0
34498,1389.0
35496,2872.0
7534,945.0
27329,3905.0
14928,1031.0
14406,449.0
32255,435.0
735,891.0
18525,625.0
17949,1268.0
13951,8258.0
4363,4914.0
30468,838.0
44162,8637.0
50865,727.0
14920,684.0
50568,1056.0
27141,1087.0
14838,18312.0
47123,3048.0
13376,4252.0
20926,2255.0
23565,6541.0
53161,507.0
19767,1897.0
44832,14542.0
15883,4405.0
28581,545.0
25637,873.0
18819,1641.0
14841,6002.0
37595,4818.0
13202,15079.0
14177,1715.0
36351,4206.0
8579,17515.0
33180,2312.0
42751,5291.0
31404,5672.0
28951,1059.0
718,699.0
44151,809.0
10376,867.0
48482,4413.0
36438,622.0
13968,8936.0
45922,1867.0
31536,3539.0
11533,799.0
39612,1150.0
53340,1199.0
12343,2114.0
43672,900.0
25554,956.0
41339,689.0
37878,2694.0
26466,3583.0
6712,4026.0
14775,587.0
39595,5894.0
14377,577.0
31120,810.0
30035,5706.0
4398,948.0
4659,7117.0
38004,766.0
9203,2282.0
5934,1345.0
5507,3330.0
30229,496.0
7823,16945.0
27568,3159.0
29017,3394.0
43698,882.0
1598,12053.0
47042,7502.0
45333,9074.0
32572,2398.0
36407,865.0
32506,1633.0
42198,16148.0
21752,4779.0
45995,1725.0
8779,1993.0
2657,5701.0
16712,590.0
17909,2591.0
36036,4807.0
18516,1353.0
31006,733.0
23294,3140.0
10042,11128.0
15841,2644.0
53047,1333.0
10087,1794.0
11743,4274.0
51897,14666.0
40350,14833.0
13640,648.0
8751,939.0
4051,3468.0
30432,1790.0
18190,540.0
10716,8645.0
9109,4967.0
40714,974.0
9870,1814.0
15579,3325.0
52488,3787.0
19951,8260.0
1890,891.0
23604,521.0
44268,1848.0
43077,776.0
20801,2171.0
17845,5260.0
44438,7909.0
36623,4638.0
47551,12392.0
52444,12584.0
49316,3454.0
18181,1273.0
18602,945.0
19301,12730.0
44480,1125.0
45882,5017.0
40272,10798.0
29678,2700.0
8332,599.0
45576,5966.0
2444,1149.0
16229,2290.0
4794,8163.0
11717,5023.0
21903,743.0
18774,4471.0
13028,11198.0
44182,12978.0
45419,10827.0
29019,990.0
24778,992.0
52881,11966.0
43450,4471.0
38301,3428.0
2319,2192.0
22362,2026.0
20152,1569.0
50818,918.0
52858,2300.0
47347,1295.0
13525,12364.0
18742,12559.0
705,721.0
18530,1056.0
34853,3923.0
39427,593.0
12408,789.0
7484,4416.0
34556,7421.0
43213,2314.0
12433,523.0
34795,2648.0
15862,844.0
29167,485.0
26805,3471.0
20899,3555.0
17000,8796.0
12795,507.0
20988,1243.0
13574,3387.0
47175,894.0
18356,4368.0
1523,4830.0
36095,891.0
7757,4704.0
22169,14375.0
46243,814.0
16118,7457.0
3778,4116.0
15289,9331.0
1547,858.0
31593,675.0
44250,408.0
18334,4366.0
49066,505.0
38954,599.0
3246,3922.0
45854,5419.0
27667,945.0
18009,2690.0
36602,11888.0
52454,1340.0
30021,5765.0
13320,3692.0
49616,1576.0
51436,743.0
7603,8771.0
2798,1720.0
39916,8978.0
43792,1243.0
31788,10570.0
31674,11115.0
24488,1786.0
6124,16797.0
16818,1206.0
880,1449.0
20336,1725.0
20745,4856.0
47871,487.0
13532,6202.0
51644,6714.0
51055,957.0
8856,2021.0
52729,756.0
16872,2283.0
24626,3301.0
53364,2859.0
36387,5488.0
41452,1919.0
2805,3601.0
8356,429.0
17021,408.0
49029,10450.0
5425,911.0
15948,878.0
8008,5538.0
8453,18014.0
10579,6369.0
44218,5898.0
47075,10732.0
15967,3774.0
33022,581.0
17859,851.0
28741,710.0
45658,9366.0
1612,720.0
32892,5266.0
18985,1413.0
1706,18705.0
36691,3109.0
51308,2370.0
44871,16077.0
30277,8227.0
28663,4032.0
22683,3001.0
30599,959.0
11714,6999.0
32829,3820.0
52937,1392.0
9970,1302.0
35848,14542.0
40869,17535.0
28420,3763.0
21565,671.0
30675,14620.0
34216,554.0
38271,11379.0
17766,13242.0
12284,1013.0
11602,3011.0
38387,2359.0
7221,1117.0
51254,1050.0
34431,11511.0
8604,867.0
28603,983.0
18628,699.0
20166,8843.0
18357,816.0
52352,758.0
41965,6032.0
23468,7161.0
14461,1778.0
12962,5831.0
28497,8163.0
20197,829.0
29314,2377.0
49876,11230.0
38487,5242.0
13564,2323.0
39848,4407.0
34286,2383.0
43449,1815.0
45670,936.0
31928,666.0
8000,675.0
29484,4553.0
41299,6324.0
51023,2052.0
19372,4281.0
10493,1631.0
28686,3342.0
51287,1707.0
50420,562.0
15658,773.0
24547,389.0
6883,4452.0
18789,558.0
8371,554.0
18139,16087.0
53696,2693.0
24291,394.0
45914,2440.0
14641,631.0
576,505.0
40176,829.0
2924,7751.0
50614,854.0
40792,3271.0
26796,687.0
2411,1591.0
34543,2501.0
43107,802.0
52978,4515.0
36329,7832.0
41155,608.0
2947,789.0
25870,5324.0
5601,4994.0
43868,492.0
47807,6238.0
22591,606.0
53922,4997.0
25678,9891.0
5161,1298.0
25581,864.0
36627,5405.0
11040,720.0
11289,2062.0
33048,1247.0
38145,1712.0
5599,572.0
18918,844.0
53816,537.0
49518,1055.0
14275,497.0
47050,504.0
3183,450.0
43344,3546.0
22979,5617.0
4852,1161.0
28696,720.0
45281,7627.0
12438,13757.0
4164,813.0
38012,1002.0
43381,965.0
17944,732.0
10535,2161.0
25487,7813.0
39221,863.0
14491,6468.0
4200,589.0
15992,666.0
43711,10680.0
33390,2374.0
21680,561.0
23921,5036.0
52382,17816.0
11068,11586.0
8228,505.0
10274,6659.0
47656,979.0
47196,11382.0
45554,1069.0
51185,552.0
4796,2016.0
3757,15907.0
8815,9495.0
12029,1950.0
21613,916.0
41654,13744.0
21557,957.0
51043,12680.0
26280,11113.0
8742,625.0
7420,673.0
35767,5250.0
50741,7017.0
18025,9259.0
28292,4750.0
5781,4939.0
21276,2054.0
46543,723.0
48764,839.0
30896,2335.0
4762,5062.0
51090,535.0
53382,1210.0
33878,1213.0
8283,943.0
36105,4414.0
27838,3863.0
18571,13325.0
23739,12150.0
34449,970.0
48810,2587.0
52900,737.0
35836,4197.0
19786,862.0
26377,864.0
17828,677.0
12844,1273.0
13771,7623.0
46541,15323.0
40496,2534.0
2070,594.0
43343,1565.0
15783,15680.0
26247,802.0
26996,1193.0
46460,2343.0
11609,6410.0
33962,644.0
11387,4778.0
26208,965.0
18441,984.0
9274,4096.0
1691,746.0
7921,1787.0
9534,6198.0
40598,1310.0
1693,3133.0
24761,11565.0
356,1591.0
995,5171.0
46865,8645.0
14912,7219.0
24571,2257.0
34857,540.0
31263,4469.0
51267,17001.0
49359,491.0
12369,4032.0
11013,11248.0
23844,10993.0
27455,6870.0
39513,1187.0
9573,706.0
18559,473.0
45376,1235.0
26214,576.0
25129,914.0
47422,683.0
40430,9625.0
44823,3620.0
17217,9548.0
35750,4073.0
21465,5308.0
26980,557.0
5584,11212.0
13680,1057.0
53861,1914.0
53371,431.0
6831,1436.0
21237,4932.0
20494,2179.0
17892,16116.0
9816,804.0
33936,821.0
20188,4986.0
27098,5135.0
20228,2635.0
53824,710.0
53412,1332.0
45372,844.0
14930,408.0
3398,7078.0
27040,4672.0
36705,1210.0
49565,2905.0
11274,4374.0
1760,2451.0
12972,605.0
4080,731.0
21016,974.0
16858,855.0
53289,635.0
16186,4584.0
7007,781.0
629,2143.0
44651,5698.0
14344,3348.0
41006,3643.0
290,1120.0
53938,807.0
26820,4468.0
32604,3191.0
4211,1186.0
19806,2733.0
37815,3002.0
1173,6670.0
39616,6797.0
38859,1624.0
52404,5967.0
10334,5888.0
42969,1287.0
45304,2919.0
8189,9891.0
3724,3606.0
17088,1241.0
31319,8333.0
38122,1868.0
11779,1412.0
44455,506.0
17119,3018.0
47381,9715.0
27124,854.0
52460,1978.0
24250,1007.0
24828,17227.0
48801,6635.0
50716,5599.0
42019,828.0
3678,4421.0
3897,2504.0
47881,709.0
26059,1752.0
33558,4159.0
31901,12485.0
50287,1551.0
28969,789.0
9222,3370.0
2964,3714.0
4444,6212.0
40777,898.0
51827,2005.0
44499,6808.0
30558,938.0
30166,3322.0
27791,4370.0
29539,1220.0
27089,932.0
29817,16778.0
4778,6964.0
29214,1105.0
30880,1019.0
9423,2459.0
29275,731.0
11175,1008.0
1744,517.0
22528,391.0
2677,10359.0
29319,2998.0
47345,11567.0
42800,3234.0
33994,7667.0
31893,2451.0
51569,6607.0
45434,1079.0
29335,675.0
30381,2360.0
25454,2742.0
29618,4191.0
47104,945.0
12308,5670.0
3745,3975.0
52199,1080.0
35957,795.0
34638,552.0
18609,5469.0
28872,2370.0
46199,3796.0
44336,3416.0
14108,4218.0
14221,1960.0
9009,928.0
8227,9082.0
46544,9864.0
20935,698.0
27111,635.0
42182,537.0
34271,4838.0
31304,4916.0
44863,1367.0
53763,1642.0
6606,11074.0
48486,734.0
25408,1957.0
14040,2975.0
42924,628.0
28025,2456.0
38798,686.0
34739,362.0
14634,1739.0
40131,698.0
47455,666.0
50921,1400.0
30260,2096.0
17025,3568.0
53854,1057.0
29966,682.0
5101,841.0
24189,4733.0
4713,1142.0
3387,3235.0
50516,755.0
8157,1698.0
43685,672.0
35237,408.0
23549,1781.0
43768,491.0
32590,8104.0
23665,1548.0
40946,5229.0
39929,599.0
18751,918.0
34971,6288.0
15777,630.0
13792,1374.0
42214,14646.0
28150,2949.0
18515,6288.0
45655,3787.0
47843,521.0
41900,2133.0
42722,8564.0
45665,3961.0
8757,8244.0
13896,605.0
2538,1698.0
2605,1585.0
14839,1308.0
35119,3267.0
50513,882.0
14197,581.0
6223,10203.0
21871,16677.0
19003,5909.0
50531,748.0
16973,571.0
11579,705.0
32617,878.0
40595,3456.0
14133,3379.0
46371,5161.0
31059,587.0
7199,575.0
9070,913.0
48312,687.0
26359,1004.0
46919,1247.0
16534,18572.0
39794,5402.0
48738,1836.0
30173,596.0
44931,684.0
26033,878.0
42935,1794.0
53003,765.0
11585,877.0
5379,8893.0
21501,4771.0
23323,798.0
44687,453.0
46829,1046.0
9365,1024.0
45006,2682.0
20772,716.0
6489,431.0
40763,828.0
43651,11257.0
32860,1273.0
23111,1064.0
1471,506.0
34608,2274.0
41405,5864.0
15092,2035.0
39701,2390.0
4673,473.0
12280,8056.0
485,4811.0
7791,505.0
27336,1071.0
12740,7403.0
53309,8062.0
11736,4081.0
6068,992.0
3977,1187.0
20680,827.0
478,658.0
1266,9451.0
45432,880.0
13185,6283.0
19406,671.0
30902,2401.0
14787,14749.0
6241,4133.0
45459,2614.0
32520,8110.0
23823,5302.0
8010,5746.0
10659,10824.0
3949,984.0
20887,4255.0
39606,10116.0
47526,2713.0
18282,1689.0
48259,1013.0
52411,945.0
21319,4989.0
27227,2312.0
32791,7291.0
39512,1052.0
32045,5311.0
1259,1774.0
49384,605.0
29220,6738.0
46655,4179.0
51007,5832.0
22975,7106.0
4344,3861.0
37751,4961.0
40541,2068.0
18887,7656.0
26680,4948.0
1804,870.0
1844,3634.0
10980,436.0
53139,6937.0
45629,828.0
19467,707.0
50708,4355.0
43509,5555.0
35301,1217.0
48133,2401.0
50752,665.0
30853,743.0
29498,757.0
9995,12092.0
7913,1006.0
31344,1941.0
6332,2100.0
14929,696.0
8589,6342.0
52544,5276.0
7412,557.0
44645,2976.0
30700,1008.0
42726,3951.0
29632,14918.0
5671,2381.0
28076,16023.0
49751,2314.0
46770,942.0
22039,1355.0
4069,6355.0
451,9471.0
483,4914.0
22188,470.0
29364,975.0
11931,898.0
20856,1053.0
16278,432.0
20994,1163.0
28232,2553.0
42768,1094.0
28284,992.0
42994,4012.0
51780,959.0
487,1809.0
32059,1274.0
34933,3303.0
42285,6256.0
42574,4184.0
13060,3576.0
48835,7076.0
48669,11199.0
5444,3055.0
1042,17114.0
46482,997.0
53603,776.0
24639,11200.0
9119,1607.0
49892,7114.0
6619,530.0
42507,1334.0
41891,413.0
14093,457.0
19335,3641.0
18947,1326.0
14613,624.0
48467,1293.0
45975,827.0
36360,10076.0
28046,3154.0
22762,462.0
29431,2332.0
19594,8213.0
17574,1906.0
43834,1061.0
21272,4321.0
51762,14424.0
563,802.0
46430,1291.0
44884,838.0
20250,854.0
27372,1020.0
40250,1631.0
29532,10321.0
35852,730.0
3166,5407.0
26277,1436.0
37870,8202.0
52815,5051.0
15395,4851.0
10623,5080.0
11414,4969.0
13724,1061.0
16735,1080.0
13974,15792.0
9489,6403.0
23737,612.0
42869,1799.0
30274,6652.0
17984,6334.0
42645,9709.0
52519,5884.0
38657,645.0
38587,12956.0
51836,802.0
6713,890.0
23270,1039.0
14890,4152.0
45177,990.0
3475,473.0
50389,3797.0
6280,3807.0
5953,1758.0
32659,566.0
6101,3349.0
20163,16402.0
13164,1600.0
11973,6300.0
48154,2318.0
16867,1779.0
1380,4821.0
51271,2421.0
18665,435.0
46823,1720.0
6087,8470.0
35008,558.0
30938,1415.0
11792,12207.0
47636,3259.0
46815,4242.0
42714,680.0
52807,2817.0
34415,686.0
36393,3107.0
19399,2329.0
44258,7827.0
24168,1046.0
34791,18118.0
10039,1453.0
47943,673.0
21533,1441.0
37955,11130.0
25647,1443.0
2394,4455.0
41252,447.0
23740,1374.0
21716,7923.0
22272,1705.0
41278,983.0
607,2805.0
5420,2191.0
20353,1378.0
37031,2326.0
10898,2818.0
46758,10959.0
43004,1787.0
17060,507.0
3821,7584.0
8456,6720.0
4195,2218.0
20639,1173.0
21882,456.0
35917,1113.0
33590,4399.0
10809,1329.0
26650,540.0
46278,526.0
33437,1114.0
7429,760.0
12106,2251.0
37616,1949.0
35589,12923.0
49987,698.0
11358,899.0
33277,583.0
26065,802.0
14869,5005.0
13583,2396.0
41431,4873.0
50451,4357.0
48725,1766.0
37635,421.0
19958,974.0
12014,5319.0
43349,5497.0
46581,1290.0
17139,1392.0
10726,2399.0
34644,4788.0
50159,6429.0
29095,2018.0
4718,7714.0
7700,686.0
27714,1304.0
1309,3759.0
35054,2536.0
7912,8431.0
2397,1557.0
39950,873.0
14783,988.0
3050,3097.0
42580,2620.0
45122,984.0
8715,4646.0
43482,4682.0
40175,1814.0
506,1441.0
46147,8981.0
10788,4370.0
2136,6184.0
3958,5386.0
45499,7792.0
19905,1066.0
43328,561.0
9098,773.0
42525,5880.0
40362,18522.0
28679,1651.0
4755,1431.0
46977,567.0
11379,1577.0
4365,796.0
35206,882.0
20136,2869.0
15576,2330.0
47471,5722.0
28685,18291.0
6170,1787.0
45293,4078.0
27686,681.0
10513,3883.0
37273,876.0
46213,16521.0
15300,12320.0
51060,605.0
10509,2757.0
21198,9254.0
23074,4370.0
23159,1132.0
29864,6776.0
42476,967.0
34511,496.0
6627,675.0
17213,1774.0
3710,2889.0
16902,1823.0
37169,5393.0
14742,4389.0
49633,491.0
25884,1115.0
3960,4798.0
48055,2683.0
47558,15708.0
23937,1079.0
46914,1080.0
53160,2377.0
26808,1808.0
36920,3968.0
43560,4429.0
23432,886.0
36391,1882.0
8281,735.0
44978,7528.0
34015,16290.0
21693,6542.0
36426,1035.0
34504,815.0
46481,6288.0
12978,596.0
39246,7634.0
42785,3772.0
18468,3968.0
43535,921.0
1399,1282.0
41507,5330.0
6616,17068.0
43570,466.0
9075,6065.0
6709,4186.0
9307,2948.0
25115,5740.0
44271,1330.0
47110,4666.0
33819,1396.0
7060,4291.0
22053,3066.0
2430,648.0
15348,3123.0
44919,10879.0
13756,680.0
26222,13596.0
42241,17975.0
43625,16687.0
27505,1583.0
48510,4523.0
49133,2670.0
49319,4242.0
13113,541.0
36848,627.0
4440,625.0
53524,12467.0
36347,855.0
29615,8624.0
17975,3494.0
32475,2109.0
33167,551.0
24959,1169.0
10201,619.0
28653,2923.0
18578,1438.0
28170,1882.0
50966,2161.0
12694,844.0
49952,613.0
16884,3965.0
38792,5632.0
51634,982.0
26885,5373.0
49352,17334.0
41333,776.0
32538,2649.0
21525,1580.0
7819,11455.0
11287,3858.0
30489,1312.0
41663,1063.0
26513,2772.0
42607,4735.0
45034,499.0
3266,2845.0
35627,1716.0
16827,1364.0
35495,2956.0
53240,8299.0
8505,2211.0
18966,477.0
50592,772.0
39325,1663.0
41142,15729.0
31612,743.0
40908,971.0
53456,2701.0
50847,8747.0
31892,2056.0
26079,2724.0
40323,3733.0
41912,16593.0
32183,673.0
26837,1571.0
52747,459.0
21262,928.0
16240,2532.0
30793,2695.0
2018,6589.0
27905,733.0
25286,558.0
7042,3823.0
29054,561.0
23013,9521.0
36216,435.0
9362,576.0
47946,1076.0
19917,7893.0
16410,2688.0
13088,5040.0
8233,969.0
35566,9624.0
14583,850.0
45005,7607.0
37796,1588.0
31829,15851.0
11229,4851.0
11822,14482.0
23423,2840.0
