,Price
3952,440000.0
4924,512000.0
10151,505000.0
444,1155000.0
858,1560000.0
841,860000.0
8157,1405000.0
5859,902000.0
9992,821000.0
994,340000.0
6560,1440000.0
1554,702000.0
8285,741000.0
5771,495000.0
11497,386000.0
7290,685000.0
6415,1080000.0
2513,1055000.0
2835,1950000.0
10335,605000.0
2233,2345000.0
3050,786000.0
10824,582000.0
400,1600000.0
7752,940500.0
5053,405000.0
5145,650000.0
1023,670000.0
3298,497500.0
4333,591000.0
4608,731000.0
7066,2150000.0
4080,945000.0
8042,590000.0
1550,1485000.0
1009,420000.0
8367,499000.0
2737,815000.0
648,1712000.0
9990,1350000.0
2862,2000000.0
5176,791000.0
8124,2000000.0
550,1053000.0
9171,830000.0
9836,800000.0
211,590000.0
10419,670000.0
5883,550000.0
9349,653000.0
10894,614000.0
3543,825000.0
4983,1088000.0
1438,995000.0
2515,1500000.0
2868,555000.0
2434,1535000.0
8880,655000.0
10820,1016000.0
4419,900000.0
1314,830000.0
11860,850000.0
5905,995000.0
3979,535000.0
12,750000.0
818,1338000.0
2784,1625000.0
10563,1190000.0
453,950000.0
6499,310000.0
11830,800000.0
1656,3550000.0
3457,920000.0
6347,1689000.0
10665,1900000.0
10077,1425000.0
10591,1180000.0
2908,612500.0
6734,3900000.0
940,882000.0
4474,1211000.0
5802,385000.0
9411,750000.0
5082,650000.0
6520,906000.0
7414,843000.0
5533,1405000.0
4914,925000.0
1400,955000.0
30,1542000.0
3677,4005000.0
6385,575000.0
5756,840000.0
11490,800000.0
8688,922500.0
1108,2100000.0
11957,390000.0
11726,681000.0
3229,1370000.0
5050,651000.0
7222,1074000.0
5424,1410000.0
3319,415000.0
6877,1300000.0
8114,582000.0
7589,1652000.0
7640,1100000.0
7744,495000.0
9132,842000.0
1563,950000.0
6760,828000.0
5389,1270000.0
3071,1450000.0
9505,850000.0
9672,1071888.0
6482,620000.0
4393,1035000.0
8663,1042500.0
10365,2425000.0
7877,260000.0
7038,579000.0
10601,937000.0
6577,412500.0
11248,729000.0
2213,1625000.0
8909,1900000.0
10621,930000.0
9743,780000.0
11702,735000.0
2111,887500.0
11808,500000.0
11060,1031000.0
6497,3130000.0
6412,1010000.0
11026,575000.0
9169,680000.0
5382,1285000.0
8097,560000.0
9799,1562000.0
8072,1510000.0
7391,380000.0
355,760000.0
1429,320000.0
10264,1050000.0
10085,800000.0
8832,2900000.0
4454,665000.0
332,705000.0
10103,590000.0
10904,1700000.0
4224,1305000.0
964,1472500.0
120,2000000.0
11425,515000.0
8081,452000.0
3281,330000.0
8115,490000.0
2544,1122000.0
7988,855000.0
6959,1650000.0
2885,600000.0
11408,1080000.0
2178,452000.0
9376,1100000.0
12091,1640000.0
5049,510000.0
3123,492000.0
12036,1260000.0
1544,1800000.0
9997,1500000.0
11611,800000.0
8760,677000.0
9919,781000.0
8883,1020000.0
11662,545000.0
945,1550000.0
9562,780000.0
6391,540000.0
9080,1435000.0
11621,825000.0
7920,630000.0
10836,450000.0
1561,1650000.0
7839,328000.0
7607,1900000.0
9471,1900000.0
1095,1785000.0
8700,900000.0
3287,501500.0
10098,1900000.0
7143,860000.0
2605,490000.0
1392,320000.0
10709,1510000.0
10556,1200000.0
752,825000.0
10490,930000.0
3737,335000.0
11940,835500.0
10422,620000.0
3215,499000.0
8696,1045000.0
6627,1165000.0
1777,1655000.0
4113,1275000.0
1770,572000.0
10401,725000.0
7685,1855000.0
3022,1500000.0
4228,910000.0
3012,895000.0
11134,1195000.0
5701,2667000.0
8981,510000.0
12117,565000.0
5279,1010000.0
527,2130000.0
6145,1975000.0
11192,3825000.0
4264,680000.0
4262,3420000.0
9838,1255000.0
1919,675000.0
701,851000.0
10284,1880000.0
4606,767000.0
9671,840000.0
1298,840000.0
1352,880000.0
2926,600000.0
9689,735000.0
1287,1222500.0
9942,560000.0
12175,585000.0
6746,726000.0
6067,687000.0
3697,1830000.0
2013,605000.0
7275,830000.0
9468,795000.0
5822,330000.0
2147,1468000.0
5733,480000.0
6174,2160000.0
8916,1501000.0
6436,1050000.0
4525,727500.0
11732,410000.0
8137,1215000.0
8267,880000.0
8943,386000.0
810,1215000.0
6428,1042500.0
2073,792000.0
9663,1305000.0
11647,1530000.0
885,930000.0
1477,1002000.0
1790,1300000.0
5411,712000.0
2008,515000.0
5851,360000.0
682,1560000.0
3895,1670000.0
5100,660000.0
11073,677500.0
12037,1200000.0
57,830000.0
7202,820000.0
2399,840000.0
12204,1050000.0
11751,1130000.0
11238,950000.0
8596,632500.0
10519,535000.0
1468,980000.0
1416,900000.0
7229,520000.0
2358,1365000.0
10995,1300000.0
4785,1655000.0
10407,883000.0
11228,1204000.0
8813,640000.0
3869,1870000.0
11708,650000.0
12199,1300000.0
10531,1300000.0
8612,1100000.0
9618,960000.0
1055,2910000.0
2281,660000.0
7376,360000.0
1924,1000000.0
11021,3200000.0
1075,502000.0
1115,2020000.0
3936,488000.0
3533,365000.0
6735,1160000.0
460,615000.0
3032,890000.0
4207,655800.0
10871,743500.0
1452,1150000.0
2149,1200000.0
319,1255000.0
5009,1330000.0
1922,1370000.0
8485,1435000.0
10843,1138000.0
5516,355000.0
9858,645000.0
4972,1127000.0
2129,1125000.0
4720,500000.0
6051,650000.0
7886,710000.0
1052,1300000.0
10913,1246000.0
8384,520000.0
4067,1350000.0
1456,440000.0
5478,452000.0
361,1410000.0
12046,1475000.0
3145,1000000.0
5537,1150000.0
5902,915000.0
6403,2250000.0
8504,2165000.0
8294,905000.0
8281,1100000.0
540,2550000.0
10683,675000.0
10337,444000.0
6505,1085000.0
11012,2050000.0
754,1600000.0
7855,940000.0
2003,1075000.0
2542,850000.0
7136,1610000.0
10910,1730000.0
5364,931000.0
4271,890000.0
100,2000000.0
9750,2500000.0
601,2550000.0
12073,300000.0
4860,1050000.0
7930,860000.0
1044,536000.0
9466,968000.0
1557,3225000.0
1487,1320000.0
12108,813000.0
11217,505000.0
6366,2840000.0
2115,1215000.0
10465,740000.0
618,1740000.0
10308,770000.0
6955,3350000.0
10225,447000.0
3396,2600000.0
1600,930000.0
8379,792500.0
11424,520000.0
1615,1625000.0
1752,662000.0
6365,810000.0
2083,1125000.0
6489,1400000.0
8771,425000.0
7416,820500.0
6876,652500.0
9363,750000.0
675,1530000.0
2545,660000.0
7711,1667000.0
10162,1265000.0
3999,520000.0
11594,1500000.0
175,577000.0
5703,1700000.0
3609,890000.0
9574,7650000.0
3787,780000.0
10745,767500.0
2225,965000.0
8086,1865000.0
7672,2110000.0
1126,1005000.0
5612,780000.0
6020,630000.0
2441,450000.0
1322,620000.0
1603,1602500.0
4210,880000.0
9604,1415000.0
10511,600000.0
4065,880000.0
7599,1210000.0
11407,535000.0
8672,580000.0
6188,1835000.0
4071,565000.0
1507,1390000.0
1559,729000.0
5544,930000.0
6800,445000.0
4802,1080000.0
11694,550000.0
11697,500000.0
1836,650000.0
1354,754000.0
6453,1171000.0
11618,796000.0
10767,1850000.0
5960,610000.0
4032,1400000.0
6984,735000.0
5795,395000.0
8626,618000.0
7768,720000.0
2251,2050000.0
1025,826000.0
10180,1622000.0
5674,540000.0
5380,1145000.0
4688,525500.0
3397,500000.0
313,1435000.0
8725,1225000.0
8025,570000.0
9334,1780000.0
4618,601500.0
4949,842000.0
5421,760000.0
2970,610000.0
5497,1395000.0
6018,571500.0
3885,2412000.0
11728,468000.0
9431,1330000.0
5871,720000.0
8748,518500.0
4630,950000.0
5144,390000.0
9185,2320000.0
7180,435000.0
9551,660000.0
1840,1225000.0
11087,1510000.0
6307,450000.0
3673,2600000.0
5362,1035000.0
10609,755000.0
12180,867000.0
3320,392000.0
2272,550000.0
11462,1211000.0
4254,801000.0
8223,1017500.0
847,920000.0
5046,535000.0
6211,1120000.0
5931,780000.0
10260,886000.0
11469,1190000.0
1417,1205000.0
5337,380000.0
3848,350000.0
604,1750000.0
6027,650000.0
2078,1260000.0
7637,1060000.0
2311,680000.0
4343,1105000.0
6478,1130000.0
1982,1130000.0
4466,460000.0
199,650000.0
485,634000.0
3270,590000.0
2823,1600000.0
4551,782000.0
3245,909000.0
4453,1255000.0
9589,548000.0
9252,880000.0
3749,915000.0
7735,1250000.0
8886,800000.0
9967,1200000.0
2794,2300000.0
7535,1251000.0
9985,1550000.0
8437,2360000.0
524,1850000.0
947,790000.0
9432,850000.0
9683,550000.0
1280,910000.0
122,1492000.0
4366,1470000.0
9819,690000.0
8817,625000.0
2302,1122000.0
11007,441000.0
9187,701000.0
1005,1351000.0
3460,695000.0
9340,520000.0
9755,2020000.0
10960,995000.0
3055,1460000.0
3566,1335000.0
8031,468000.0
2132,1868000.0
9215,521000.0
5611,659000.0
7502,710000.0
229,1918000.0
6790,390000.0
4001,436000.0
11143,2775000.0
8574,1912500.0
7847,1625000.0
3007,1102000.0
5936,700000.0
4587,734600.0
4221,930000.0
7319,445000.0
8243,550000.0
5038,1025000.0
2750,1780000.0
11368,755000.0
8732,640000.0
4376,800000.0
2944,670000.0
11342,625000.0
2718,757500.0
6964,1110000.0
7142,1365000.0
10835,551000.0
6245,838000.0
11892,900000.0
6550,1710000.0
4161,750000.0
10404,775000.0
9405,1230000.0
5980,550000.0
11197,980000.0
6458,860500.0
10718,710000.0
10810,800000.0
9170,1170000.0
1017,652000.0
6101,645000.0
7508,1286000.0
1928,905000.0
350,940000.0
7075,1050000.0
11400,705000.0
9192,530000.0
10057,780000.0
7634,825000.0
6022,690000.0
7645,545000.0
564,2410000.0
1582,1622000.0
2175,1474000.0
7308,892000.0
8944,857000.0
3933,470000.0
2707,210000.0
12056,725000.0
6839,1260000.0
3535,442000.0
6290,1200000.0
7563,2000000.0
9709,475000.0
3739,832000.0
9553,1650000.0
821,920000.0
2063,815000.0
8250,570000.0
81,1850000.0
7923,1910000.0
2697,615000.0
831,899000.0
4574,1230000.0
3826,1301000.0
8631,535000.0
2833,3010000.0
7976,575000.0
11634,515000.0
12017,1130000.0
48,450000.0
6778,1280000.0
9458,763000.0
7198,940000.0
9338,775000.0
11337,500000.0
9182,1790000.0
4095,1150000.0
2689,1100000.0
8974,500000.0
11105,710000.0
6498,1460000.0
2373,1226000.0
8917,1663000.0
2758,2538000.0
9564,645000.0
6759,625000.0
5651,832000.0
5501,755000.0
3880,300000.0
7955,1462000.0
9780,1100000.0
11194,1350000.0
5427,1400000.0
11294,631000.0
3945,566000.0
9644,1530000.0
2164,522500.0
2886,460000.0
6533,1310000.0
12163,555000.0
516,1215000.0
9525,568000.0
5778,1500000.0
172,980000.0
639,2000000.0
5066,450000.0
6466,645000.0
1143,2640000.0
11017,904000.0
8187,1615000.0
10610,2200000.0
1832,1470000.0
7658,580000.0
6348,517500.0
3686,395000.0
9266,740000.0
6605,1350000.0
4537,810000.0
7189,765000.0
11958,500000.0
834,1060000.0
2486,712000.0
9529,1100000.0
7514,725000.0
6886,820000.0
6108,451000.0
10761,650000.0
7007,1625000.0
65,715000.0
7533,1165000.0
9039,780000.0
8301,861500.0
2024,810000.0
6398,460000.0
354,705000.0
6081,625000.0
4762,625000.0
6177,2300000.0
9895,1050000.0
6162,1725000.0
8084,683000.0
5220,885000.0
4568,625000.0
3127,2000000.0
11771,505000.0
309,955000.0
5787,610000.0
5964,590000.0
11691,725000.0
4354,1330000.0
9486,1462000.0
5465,515000.0
7653,760000.0
4829,1650000.0
2583,1275000.0
4948,920000.0
2770,411000.0
8806,720000.0
8318,950000.0
5893,1321000.0
3209,715000.0
6998,444000.0
3905,635000.0
6448,725000.0
11742,362000.0
5844,757500.0
11119,1071000.0
2379,855000.0
8516,490000.0
10991,736000.0
4169,1016000.0
6084,547500.0
3428,461000.0
4421,1300000.0
1101,2730000.0
6247,870000.0
5259,540000.0
11643,710000.0
3250,890000.0
4409,905000.0
4140,930000.0
3557,790000.0
7100,1035000.0
118,2800000.0
2022,445000.0
4598,770000.0
4863,681000.0
4867,2180000.0
11539,280000.0
11438,1425000.0
8776,1077000.0
4681,880000.0
4993,1040000.0
5437,1185000.0
4273,1100000.0
10208,525000.0
87,1800000.0
5323,391000.0
3382,465000.0
12009,680000.0
403,1790000.0
3350,480000.0
11214,2290000.0
10586,820000.0
8620,681500.0
2241,1750000.0
11793,810000.0
7834,1000000.0
1027,696000.0
11847,855000.0
6114,1330500.0
2436,435000.0
5896,1440000.0
8254,888000.0
1278,1125000.0
7354,1925000.0
7592,412000.0
1425,1005000.0
6860,1475000.0
1502,903000.0
11891,592000.0
10456,530000.0
10006,860000.0
10475,1060000.0
678,1320000.0
10692,1300000.0
6167,656000.0
7021,1650000.0
5890,1430000.0
1070,1067000.0
9961,286000.0
2480,1320000.0
11044,1220000.0
3392,1730000.0
1099,1266000.0
6706,1430000.0
7798,1700000.0
418,1510000.0
7249,875000.0
5363,2000000.0
1947,653000.0
3336,420000.0
2299,765000.0
12130,905000.0
9069,845000.0
11934,1151000.0
208,728500.0
8773,1030000.0
6131,1812500.0
5489,937500.0
11861,915000.0
528,500000.0
779,1096000.0
722,1275000.0
7320,710000.0
1860,752000.0
10351,1250000.0
11672,891000.0
10339,1600000.0
11064,1250000.0
1992,599000.0
2332,687500.0
7688,3115000.0
7963,1405000.0
5858,482300.0
3459,825000.0
5070,500000.0
5577,722000.0
6956,665500.0
7176,1875000.0
4518,920000.0
7315,630000.0
5513,533000.0
12031,901000.0
257,490000.0
9303,1301000.0
9239,1850000.0
10515,565000.0
9757,1010000.0
7469,900000.0
3625,765000.0
702,1222500.0
3189,445000.0
503,1080000.0
10763,1627000.0
2556,860000.0
10549,705000.0
2248,2600000.0
372,955000.0
4052,348000.0
3937,940000.0
12079,490000.0
4076,1630000.0
997,761000.0
4332,1105000.0
5504,990000.0
1176,1075000.0
11826,530000.0
551,1800000.0
4840,615000.0
4372,540000.0
3497,660000.0
7942,1800000.0
5712,1715000.0
11610,390500.0
7085,495000.0
8045,1190000.0
6781,1290000.0
9570,2120000.0
8372,642000.0
693,1836000.0
2533,1250000.0
3443,816000.0
982,975000.0
11129,2558000.0
11489,432000.0
4222,930000.0
91,1810000.0
2266,855000.0
8757,1088000.0
10031,1530000.0
261,704000.0
3337,375500.0
7764,1250000.0
6001,711000.0
8018,635000.0
445,670000.0
3555,813500.0
2194,826000.0
7108,967500.0
7120,1160000.0
2867,610000.0
2526,947500.0
8037,1965000.0
5568,2300000.0
11588,670000.0
1168,750000.0
4144,822500.0
84,1550000.0
3149,545000.0
10742,640000.0
880,900000.0
9009,2385000.0
5654,740000.0
1467,880000.0
11737,412250.0
7173,1256000.0
11716,777000.0
4326,1100000.0
4044,3900000.0
4137,1130000.0
3039,1805000.0
8401,1021000.0
10799,715000.0
11173,510000.0
579,730000.0
10666,790000.0
11430,780000.0
9947,3600000.0
9615,505500.0
2467,953000.0
4157,980000.0
5981,880000.0
413,1500000.0
402,1710000.0
4428,865000.0
2084,950000.0
3057,1420000.0
9145,1320000.0
164,635000.0
10887,1480000.0
4302,991000.0
7682,1905000.0
9129,716000.0
3317,705000.0
9786,1500000.0
3934,510000.0
9487,745000.0
1334,1815000.0
9388,1225000.0
753,1235000.0
3064,2600000.0
706,1100000.0
3491,720000.0
4573,778000.0
9822,555000.0
3151,2920000.0
11416,650000.0
3799,927000.0
4022,1920000.0
1074,1475000.0
8248,630000.0
3438,590000.0
6739,1190000.0
10909,683000.0
9236,720000.0
2429,750000.0
246,2801000.0
3815,584000.0
5692,613000.0
3632,2117000.0
8093,439000.0
2262,510000.0
2246,1450000.0
835,716000.0
432,1350000.0
11065,650000.0
1173,1825000.0
8559,420000.0
4656,983000.0
7472,1050000.0
8200,1425000.0
10672,810000.0
7729,905000.0
11944,976000.0
5379,660000.0
5294,815000.0
10500,1315000.0
3407,1225000.0
2729,760000.0
12087,696000.0
433,1110000.0
7366,930000.0
9253,1256000.0
11090,4050000.0
7276,456000.0
8422,775000.0
10733,876000.0
9121,1285000.0
4002,733000.0
9401,3200000.0
1332,435000.0
12058,1070000.0
5400,1032000.0
5496,920000.0
1443,1000000.0
7008,2775000.0
5173,950000.0
4310,785000.0
4899,850000.0
6029,736000.0
6322,1478000.0
6733,935000.0
9643,1360000.0
2569,1054000.0
8746,1731000.0
4277,820000.0
3666,1725000.0
5994,895000.0
2446,1255000.0
9368,490000.0
3657,2425000.0
9853,408500.0
3172,1936000.0
1223,1400000.0
5747,855000.0
4166,987000.0
544,700000.0
1204,1915000.0
5477,852000.0
6291,560000.0
11108,2020000.0
2637,395000.0
11820,740000.0
11227,1410000.0
10155,1700000.0
6407,1170000.0
10642,892000.0
877,835000.0
9904,810000.0
196,875000.0
11896,600000.0
3383,610000.0
4379,358000.0
8425,511000.0
12054,1500000.0
2997,750074.0
7506,1375000.0
2571,720000.0
11652,895000.0
10530,645000.0
11436,1301000.0
11693,741000.0
4969,770000.0
4711,575000.0
4163,1000000.0
9279,850000.0
5683,1100000.0
9178,5510000.0
2682,775000.0
6075,544500.0
2508,1350000.0
5381,380000.0
1510,1022500.0
4314,1400000.0
8545,1455000.0
1244,1813000.0
6631,780000.0
11106,4050000.0
10759,1320000.0
4121,726000.0
4995,605000.0
8856,520000.0
5725,592500.0
6758,720000.0
6500,1200000.0
254,2360000.0
6127,2345000.0
4511,592000.0
6934,643000.0
10079,1400000.0
759,820000.0
654,1800000.0
11138,1475000.0
3401,1275000.0
1420,680000.0
3044,2600000.0
2830,600000.0
8262,917500.0
328,1150000.0
253,2250000.0
7602,830000.0
7759,590000.0
4377,665500.0
5092,836000.0
3019,2200000.0
3029,616000.0
2636,1205000.0
9367,531000.0
6717,845000.0
3018,1600000.0
2945,417000.0
3659,955000.0
11509,520000.0
10790,1210000.0
6107,750500.0
2663,605000.0
6319,1211000.0
1362,370000.0
6885,1115000.0
3481,695000.0
11758,352500.0
8957,420000.0
11359,1502000.0
7403,315000.0
5317,1340000.0
7034,705000.0
8269,1000000.0
2880,540000.0
3381,1075000.0
1302,685000.0
11714,590000.0
4957,1040000.0
4836,1100000.0
6109,2440000.0
7393,1260000.0
5372,1100000.0
7492,1630000.0
942,840000.0
3235,758500.0
3257,856000.0
8142,1070000.0
9045,1400000.0
176,1030000.0
435,855000.0
5230,751000.0
308,1440000.0
1565,1987000.0
3964,570000.0
2135,910000.0
10933,1751000.0
10715,675000.0
4977,780000.0
9575,375000.0
10198,1145000.0
595,1265000.0
8336,3000000.0
4625,930000.0
8490,650000.0
10149,1605000.0
2623,715000.0
4572,1126000.0
9264,1245000.0
11163,400000.0
231,2050000.0
179,857000.0
737,1390000.0
11734,375000.0
5812,1900000.0
8948,565000.0
7655,1360000.0
6213,1280000.0
7671,2216000.0
5820,1220000.0
1321,1075000.0
1995,451000.0
8146,960000.0
5484,970000.0
9520,1255000.0
5689,680500.0
800,495000.0
9249,1640000.0
2086,452000.0
7733,1500000.0
69,685000.0
12078,650000.0
8274,1215000.0
5170,425000.0
1680,2718000.0
377,1100000.0
1469,975000.0
2603,1300000.0
4181,981000.0
6311,1143000.0
4505,1130000.0
7990,640000.0
4230,776000.0
3091,1800000.0
2726,561000.0
477,635000.0
1329,625000.0
2283,590000.0
3732,1048000.0
11775,617500.0
751,725000.0
6105,715000.0
7277,660000.0
873,750000.0
5945,910000.0
10461,478000.0
7726,997000.0
4564,1310000.0
1545,1270000.0
739,1328000.0
10450,640000.0
2683,950000.0
9370,467000.0
9030,935000.0
5121,360000.0
8055,405000.0
3518,420000.0
5331,640000.0
2354,1670000.0
10304,815000.0
7709,603000.0
773,680000.0
7328,600000.0
11843,920000.0
5200,785000.0
11718,591000.0
641,3000000.0
7612,884000.0
5914,1075000.0
6203,990000.0
7549,441700.0
4309,875000.0
5204,801000.0
865,1185000.0
10603,730000.0
11680,519500.0
7356,1000000.0
12072,540000.0
11985,710000.0
7169,290000.0
8218,1395000.0
962,1320000.0
9061,740000.0
11445,1260000.0
9970,870000.0
11629,890000.0
3309,646250.0
2166,1460000.0
363,932500.0
3723,927000.0
2825,2352500.0
6182,2760000.0
3597,3550000.0
4726,845000.0
546,2730000.0
2940,442000.0
471,680000.0
1641,2375000.0
10630,865000.0
3338,1350000.0
5481,990000.0
1172,1495000.0
11468,435000.0
5273,479000.0
9676,695000.0
10487,615000.0
6786,665000.0
11670,900000.0
9763,855000.0
6676,345000.0
10440,1260000.0
1410,435000.0
7209,410000.0
5958,595000.0
7254,545000.0
9089,350000.0
2694,410000.0
815,689000.0
2131,1152000.0
1797,365000.0
4575,1360000.0
5190,440000.0
3122,600000.0
11930,920000.0
4275,930000.0
11291,2800000.0
3089,1740000.0
11301,835000.0
11413,660000.0
12190,1310000.0
8794,975000.0
5253,705000.0
237,825000.0
1532,1521000.0
11552,1005000.0
5720,590000.0
3410,421000.0
2831,690000.0
11113,940000.0
1535,570000.0
3879,1750000.0
5302,695000.0
5848,610000.0
1299,890000.0
11586,1750000.0
8736,2000000.0
1480,1400000.0
2793,1430000.0
11253,865000.0
11939,750000.0
5091,650000.0
2329,326000.0
5909,1715000.0
5627,450000.0
6903,681000.0
6123,1018000.0
3661,1410000.0
555,754000.0
4825,1090000.0
1163,930000.0
7453,1859000.0
4715,1470000.0
397,1440000.0
9493,820000.0
7900,597500.0
10740,373500.0
6369,611000.0
8681,1010000.0
6417,730000.0
723,770000.0
300,685000.0
12157,980000.0
6427,440000.0
4294,660000.0
8911,562000.0
4185,917000.0
6485,1325000.0
9161,452000.0
12005,890000.0
3142,575000.0
6148,831000.0
3205,612500.0
4955,886000.0
4582,1717500.0
11053,1425000.0
11685,1800000.0
6743,1860000.0
7281,878000.0
9602,392000.0
1152,1425000.0
1212,1845000.0
4503,910000.0
10023,270000.0
11845,822000.0
10400,480750.0
7213,1177000.0
8692,1070000.0
665,1600000.0
10999,900000.0
642,1818000.0
11278,1721000.0
3767,675000.0
4272,1199000.0
11880,1510000.0
786,405000.0
2857,3365000.0
3202,415000.0
7205,1470000.0
4187,1008000.0
10784,774000.0
10128,420000.0
4824,1730000.0
2905,420000.0
4626,521500.0
5781,500000.0
996,928000.0
8192,1145000.0
9820,1325000.0
10907,1175000.0
5912,1205000.0
156,425000.0
7883,1950000.0
3085,1460000.0
8510,1000000.0
1552,1000000.0
7586,1700000.0
6221,982000.0
7656,1207000.0
3795,650000.0
495,442000.0
2321,640000.0
6379,490000.0
10206,1090000.0
151,580000.0
9193,515000.0
9284,660000.0
6613,953000.0
11888,900000.0
1738,804000.0
3001,800000.0
10827,470000.0
10217,1253000.0
7237,530000.0
10990,915000.0
10711,1320000.0
2883,737000.0
3720,711000.0
10753,592000.0
10412,900000.0
5761,1016000.0
5471,1000000.0
9691,2200000.0
7615,1650000.0
2276,825000.0
4823,482500.0
4704,985000.0
4461,422000.0
343,1130000.0
6258,270000.0
4136,470000.0
8812,850500.0
9741,471000.0
6377,2205000.0
2223,1805000.0
4196,240000.0
12122,1722500.0
9084,965000.0
10939,725000.0
5081,440000.0
7316,635000.0
10316,2800000.0
11150,1206000.0
4734,577000.0
6747,1325000.0
1465,1303000.0
4593,965000.0
2234,741000.0
6925,771000.0
3903,650000.0
283,455000.0
11305,480000.0
5636,805000.0
10467,780000.0
10345,505000.0
7530,809000.0
4151,380500.0
10532,1381000.0
8528,935000.0
2121,492500.0
6076,621000.0
5012,888500.0
9410,1085000.0
6209,1051000.0
3161,480000.0
2630,855000.0
10612,750000.0
10390,1250000.0
8138,828000.0
10951,2100000.0
1203,2550000.0
8287,615000.0
616,1050000.0
1926,2250000.0
3114,5100000.0
2641,845000.0
10944,1390000.0
2562,2170000.0
6118,745000.0
2728,800000.0
5766,380000.0
10940,505000.0
2126,1461800.0
6421,555000.0
10060,1050000.0
6918,691500.0
7411,2000000.0
805,1137500.0
4694,650000.0
7978,780000.0
9682,1199000.0
3140,1300000.0
4280,1316000.0
5338,680000.0
9217,4900000.0
566,2275000.0
5963,591000.0
547,2020000.0
26,426000.0
10983,488000.0
3918,986500.0
4486,1700000.0
10405,820000.0
5398,1320000.0
10364,660000.0
6021,685000.0
1221,770000.0
7478,770000.0
2548,715000.0
11559,1472000.0
437,1200000.0
10489,1341000.0
10331,800000.0
10278,680000.0
1861,1507000.0
2699,275000.0
8526,1131500.0
7917,725000.0
2481,450000.0
10970,560000.0
10294,1130000.0
2706,820000.0
10442,1235000.0
326,1180000.0
5135,765000.0
5325,530000.0
2499,445000.0
1004,1670000.0
6341,546000.0
7434,1740000.0
4011,535000.0
10915,1525000.0
534,905000.0
7899,885000.0
3960,770000.0
585,1315000.0
10266,800000.0
8498,888000.0
11854,471500.0
6425,895000.0
8265,1075000.0
491,280000.0
5727,485000.0
7159,1800000.0
12039,485000.0
11554,1190000.0
9585,1230000.0
3548,1900000.0
6386,366000.0
1916,807000.0
3185,445000.0
11009,2165000.0
1910,1360000.0
9840,1199000.0
6343,876000.0
1133,835000.0
7717,655000.0
8539,497600.0
2518,545000.0
10448,912000.0
1317,1045000.0
4368,1300000.0
121,1110000.0
9355,550000.0
2449,1625000.0
8241,1251000.0
11422,430000.0
2601,1710000.0
1522,1342000.0
8449,1180000.0
2173,1152500.0
3283,370000.0
4554,1080000.0
3605,1910000.0
10521,1070000.0
9143,1360000.0
9730,610000.0
11067,1645000.0
3768,865000.0
7109,210000.0
8366,410000.0
4038,1310000.0
3502,705000.0
1407,400000.0
4631,915000.0
6196,742500.0
11869,1044000.0
4935,485000.0
7310,1160000.0
12014,1908000.0
2579,3400000.0
5739,660000.0
3269,510000.0
11665,1535000.0
1867,1002000.0
5550,1500000.0
12100,582000.0
6176,2000000.0
2521,1000000.0
6647,856000.0
1820,450000.0
6681,1200000.0
51,895000.0
3888,315000.0
5187,670500.0
11547,530000.0
3577,786000.0
4565,800000.0
7677,1620000.0
10051,770000.0
6373,4500000.0
1858,1916000.0
9735,660000.0
11638,1005000.0
4961,876000.0
7498,1402000.0
7372,565000.0
8775,922000.0
11258,780000.0
5198,692500.0
7335,1033000.0
425,1060000.0
4284,760000.0
11736,400000.0
6517,513500.0
228,678000.0
7770,1240000.0
2741,716000.0
5137,715000.0
10679,700000.0
7105,750000.0
7313,812000.0
2921,434500.0
8332,1050000.0
5583,965000.0
10291,1500000.0
3653,1000000.0
6830,1630100.0
9197,910000.0
1128,610000.0
7600,1200000.0
2331,2200000.0
2208,2550000.0
7518,767000.0
10863,670000.0
11769,250000.0
3153,1510000.0
6650,1050000.0
9571,2100000.0
10449,1565000.0
11727,1005000.0
4990,900000.0
2374,825000.0
1632,2000000.0
7242,470000.0
2298,560000.0
7540,1760000.0
4252,1176000.0
5853,535000.0
2721,850000.0
9326,1400000.0
6260,700000.0
10261,280000.0
1736,1550000.0
9680,900000.0
9058,920000.0
9929,875000.0
10877,1525000.0
5094,635000.0
8012,2400000.0
6315,371000.0
8085,640000.0
8237,2700000.0
9922,1430000.0
2550,800000.0
6333,303500.0
9434,608500.0
938,715000.0
9930,670000.0
10819,802000.0
8040,835000.0
11870,780000.0
4852,910000.0
2644,957000.0
10670,800000.0
3165,320000.0
3639,2265000.0
5069,900000.0
7341,637000.0
7960,2425000.0
2061,532500.0
4645,590000.0
9319,805000.0
2812,2825000.0
11452,990000.0
10544,695000.0
11800,580000.0
10973,548000.0
2549,458000.0
8614,600000.0
7235,415000.0
6422,546000.0
8819,500000.0
4174,1300000.0
5799,542500.0
10689,735000.0
1024,585000.0
4848,560000.0
6008,555000.0
8091,296000.0
1951,1335000.0
7460,690000.0
351,995000.0
9744,715000.0
8439,1490000.0
5480,710000.0
9587,1155000.0
4797,400000.0
5824,580000.0
3662,732000.0
7524,1351000.0
4657,600000.0
5900,910000.0
3150,655000.0
7146,720000.0
9885,860000.0
4813,685000.0
8552,1165000.0
8610,810000.0
5143,786000.0
2939,787500.0
4510,892000.0
1340,871000.0
11439,935000.0
1391,521500.0
7582,1743000.0
6916,609000.0
9483,861000.0
10039,1770000.0
